endToEndDelay:vector projectphase3.H2.app[1] (#0 - Exp1DropTailWithoutPolicingAndShaping-0-20250330-01:17:59-13444),
930.549376,15.71653139
930.683126,25.61028139
930.816876,15.94403139
931.002376,16.08953139
931.136126,25.98328139
931.321626,26.12878139
931.455376,16.42253139
931.589126,25.63628139
931.774626,16.70178139
931.960126,16.84728139
932.093876,16.94103139
932.331126,17.09828139
932.620126,26.62728139
932.805626,17.49278139
932.991126,17.63828139
933.176626,17.78378139
933.362126,17.92928139
933.599376,18.08653139
933.733126,27.70028139
933.866876,28.35403139
934.052376,18.45953139
934.186126,18.55328139
934.371626,18.65878139
934.557126,18.80428139
934.742626,28.66978139
934.876376,19.08353139
935.217126,19.34428139
935.402626,29.72978139
935.588126,19.67528139
935.773626,19.82078139
935.959126,19.96628139
936.092876,29.98003139
936.226626,30.47378139
936.463876,20.39103139
936.649376,20.53653139
936.834876,20.52203139
936.968626,20.49578139
937.102376,20.50953139
937.236126,20.52328139
937.369876,20.57703139
937.503626,20.59078139
937.637376,20.68453139
937.771126,20.65828139
937.904876,20.67203139
938.038626,20.68578139
938.172376,30.37953139
938.306126,30.35328139
938.543376,20.59053139
938.677126,20.52428139
938.810876,20.61803139
938.996376,20.60353139
939.130126,30.37728139
939.263876,20.71103139
939.397626,20.80478139
939.583126,20.79028139
939.716876,20.80403139
939.850626,30.57778139
939.984376,20.95153139
940.118126,21.04528139
940.251876,21.01903139
940.437376,21.04453139
940.589876,20.91703139
940.723626,21.01078139
940.909126,20.95628139
941.094626,20.82178139
941.280126,20.88728139
941.413876,20.86103139
941.547626,20.91478139
941.681376,21.00853139
941.815126,21.02228139
941.948876,21.07603139
942.082626,21.16978139
942.216376,21.26353139
942.453626,21.26078139
942.587376,21.23453139
942.721126,21.32828139
942.854876,21.34203139
943.040376,21.24753139
943.174126,21.34128139
943.307876,21.35503139
943.545126,21.27228139
943.678876,21.24603139
943.812626,21.33978139
943.946376,21.35353139
944.080126,31.44728139
944.213876,21.42103139
944.347626,21.51478139
944.481376,21.48853139
944.615126,21.58228139
944.748876,31.87603139
944.882626,21.72978139
945.016376,21.74353139
945.150126,21.83728139
945.335626,21.82278139
945.469376,21.91653139
945.603126,22.01028139
945.736876,22.06403139
945.870626,22.07778139
946.263126,32.63028139
946.552126,21.91928139
946.685876,21.97303139
946.819626,22.06678139
946.953376,22.16053139
947.087126,22.17428139
947.220876,22.22803139
947.354626,22.32178139
947.488376,22.41553139
947.622126,22.38928139
947.755876,22.48303139
947.889626,22.49678139
948.023376,22.47053139
948.157126,22.48428139
948.290876,22.49803139
948.424626,22.47178139
948.558376,22.48553139
948.692126,22.49928139
948.825876,22.47303139
948.959626,22.48678139
949.093376,22.50053139
949.330626,22.41778139
949.516126,22.40328139
949.649876,22.49703139
949.783626,22.47078139
949.917376,22.48453139
950.051126,22.57828139
950.184876,22.55203139
950.318626,22.56578139
950.452376,22.57953139
950.604876,22.57203139
950.738626,22.66578139
950.872376,22.67953139
951.006126,22.65328139
951.139876,22.66703139
951.273626,22.68078139
951.407376,22.65453139
951.748126,22.51528139
951.881876,22.48903139
952.015626,22.58278139
952.149376,22.67653139
952.283126,22.65028139
952.416876,22.74403139
952.964626,22.25178139
953.098376,22.26553139
953.335626,22.18278139
953.572876,22.10003139
953.706626,22.07378139
953.840376,22.08753139
953.974126,22.18128139
954.211376,22.01853139
954.448626,22.01578139
954.582376,22.02953139
954.767876,21.93503139
954.901626,21.90878139
955.087126,21.85428139
955.220876,21.82803139
955.354626,21.84178139
955.488376,21.85553139
955.880876,21.52803139
956.014626,21.50178139
956.148376,21.51553139
956.282126,21.52928139
956.571126,21.61828139
957.015376,21.42253139
957.149126,21.43628139
957.282876,21.45003139
957.416626,21.42378139
957.550376,21.43753139
957.684126,21.45128139
957.817876,21.42503139
957.951626,21.43878139
958.085376,21.45253139
958.219126,21.42628139
958.352876,21.44003139
958.486626,21.45378139
958.620376,21.42753139
958.754126,21.44128139
958.887876,21.45503139
959.021626,21.42878139
959.155376,21.44253139
959.289126,21.41628139
959.526376,21.45353139
959.711876,21.31903139
959.897376,21.10453139
960.031126,21.07828139
960.164876,21.09203139
960.298626,21.10578139
960.484126,20.85128139
960.636626,20.88378139
960.770376,20.89753139
960.904126,20.87128139
961.037876,20.88503139
961.171626,20.89878139
961.305376,20.95253139
961.542626,20.90978139
961.6763876,20.92354301
961.810126,20.93728139
961.943876,20.91103139
962.129376,20.85653139
962.780626,20.58778139
962.914376,20.64153139
963.048126,20.73528139
963.181876,20.74903139
963.315626,20.72278139
963.449376,20.73653139
963.583126,20.75028139
963.716876,20.80403139
963.850626,20.89778139
963.984376,20.91153139
964.481126,20.68828139
964.614876,20.78203139
964.748626,20.79578139
964.882376,20.76953139
965.067876,20.83503139
965.201626,20.84878139
965.335376,20.90253139
965.469126,11.63628139
965.706376,21.19353139
965.840126,21.28728139
965.973876,21.34103139
966.107626,12.23478139
966.344876,21.59203139
966.478626,21.60578139
966.612376,21.57953139
966.746126,12.83328139
966.983376,21.71053139
967.117126,21.80428139
967.250876,13.29803139
967.436376,22.00353139
967.725376,22.13253139
967.859126,13.86628139
968.044626,22.29178139
968.178376,22.30553139
968.363876,22.09103139
968.497626,14.42478139
968.631376,22.07853139
968.765126,14.65228139
968.898876,22.06603139
969.032626,14.87978139
969.218126,21.98528139
969.351876,21.99903139
969.485626,21.97278139
969.619376,21.98653139
969.753126,22.00028139
969.886876,21.97403139
970.020626,15.74778139
970.154376,22.00153139
970.288126,15.97528139
970.421876,22.18903139
970.574376,22.30153139
970.759876,22.28703139
970.893626,16.50078139
971.027376,22.51453139
971.212876,22.54003139
971.346626,22.59378139
971.532126,22.53928139
971.665876,22.35303139
971.799626,17.32678139
972.036876,22.40403139
972.170626,22.37778139
972.304376,17.79153139
972.489876,22.45703139
972.675376,22.36253139
972.809126,18.25628139
972.994626,22.64178139
973.231876,22.63903139
973.417376,18.82453139
973.602876,22.61003139
973.736626,19.10378139
973.870376,22.67753139
974.004126,19.33128139
974.137876,22.82503139
974.271626,19.55878139
974.405376,23.01253139
974.539126,19.78628139
974.672876,23.16003139
974.806626,20.01378139
974.940376,23.38753139
975.074126,23.48128139
975.207876,20.37503139
975.341626,23.66878139
975.475376,23.76253139
975.609126,20.73628139
975.742876,23.99003139
975.876626,24.04378139
976.010376,21.09753139
976.144126,24.19128139
976.277876,24.20503139
976.411626,21.45878139
976.545376,24.19253139
976.679126,21.68628139
976.812876,24.18003139
976.946626,21.91378139
977.080376,24.32753139
977.214126,24.34128139
977.347876,22.27503139
977.481626,24.32878139
977.615376,22.50253139
977.749126,24.55628139
977.882876,24.61003139
978.016626,22.86378139
978.150376,24.79753139
978.284126,23.09128139
978.417876,25.02503139
978.551626,25.07878139
978.774876,25.06203139
978.926376,23.65353139
979.111876,12.59903139
979.245626,12.69278139
979.379376,24.06653139
979.564876,12.97203139
979.698626,13.06578139
979.832376,13.15953139
979.966126,24.61328139
980.099876,13.38703139
980.233626,23.32078139
980.367376,24.97453139
980.501126,13.70828139
980.653626,25.22078139
980.787376,13.91453139
980.921126,25.44828139
981.054876,24.10203139
981.188626,14.27578139
981.322376,14.36953139
981.507876,14.51503139
981.693376,14.66053139
981.827126,26.19428139
981.960876,24.96803139
982.094626,15.02178139
982.280126,15.16728139
982.465626,26.75278139
982.599376,25.56653139
982.733126,26.98028139
982.866876,15.63403139
983.000626,15.72778139
983.134376,26.06153139
983.268126,27.43528139
983.401876,16.04903139
983.535626,27.66278139
983.669376,16.23653139
983.803126,27.89028139
983.936876,26.82403139
984.070626,16.59778139
984.204376,28.25153139
984.338126,16.82528139
984.471876,28.47903139
984.657376,17.06453139
984.791126,17.15828139
984.924876,28.89203139
985.110376,27.91753139
985.244126,17.53128139
985.377876,29.30503139
985.511626,17.75878139
985.800626,17.96778139
985.986126,18.07328139
986.119876,28.88703139
986.253626,30.10078139
986.439126,18.40628139
986.676376,18.56353139
986.810126,18.65728139
986.943876,30.71103139
987.129376,18.89653139
987.314876,19.04203139
987.500376,19.14753139
987.634126,19.24128139
987.767876,31.45503139
987.953376,19.48053139
988.087126,31.73428139
988.272626,30.91978139
988.406376,19.81353139
988.540126,32.14728139
988.673876,20.00103139
988.807626,32.37478139
988.941376,20.22853139
989.075126,32.60228139
989.208876,20.41603139
989.342626,32.82978139
989.476376,31.92353139
989.610126,33.05728139
989.795626,20.92278139
989.929376,21.01653139
990.063126,21.11028139
990.196876,32.60403139
990.330626,21.33778139
990.464376,33.79153139
990.616876,21.58403139
990.750626,21.67778139
990.884376,34.17153139
991.018126,21.90528139
991.151876,34.39903139
991.285626,22.13278139
991.419376,22.22653139
991.553126,33.68028139
991.686876,22.45403139
991.820626,22.54778139
991.954376,22.64153139
992.088126,22.73528139
992.221876,34.22903139
992.355626,22.96278139
992.489376,23.05653139
992.623126,23.15028139
992.756876,23.24403139
992.890626,23.33778139
993.024376,23.43153139
993.158126,34.88528139
993.291876,23.65903139
993.425626,23.75278139
993.559376,23.84653139
993.693126,23.94028139
993.826876,35.43403139
993.960626,24.16778139
994.094376,24.26153139
994.279876,24.40703139
994.413626,35.90078139
994.547376,24.63453139
994.681126,24.72828139
994.814876,24.82203139
994.948626,36.27578139
995.082376,25.04953139
995.216126,25.06328139
995.349876,25.07703139
995.483626,25.09078139
995.617376,36.30453139
995.751126,25.07828139
995.884876,25.05203139
996.018626,25.06578139
996.152376,25.07953139
996.337876,36.06503139
996.471626,24.99878139
996.605376,36.05253139
996.739126,36.06628139
996.872876,25.00003139
997.006626,36.05378139
997.140376,24.98753139
997.325876,35.85303139
997.511376,24.91853139
997.748626,24.83578139
997.882376,24.88953139
998.067876,24.83503139
998.201626,24.80878139
998.335376,24.82253139
998.469126,24.91628139
998.602876,24.89003139
998.736626,35.98378139
998.870376,36.07753139
999.004126,36.17128139
999.137876,36.14503139
999.271626,36.23878139
999.405376,36.33253139
999.539126,36.30628139
1000.242126,24.24928139
1000.375876,24.26303139
1000.509626,24.23678139
1000.662126,24.26928139
1000.795876,24.28303139
1001.033126,24.12028139
1001.218626,24.06578139
1001.455876,23.98303139
1001.589626,23.83678139
1001.723376,23.85053139
1001.857126,23.82428139
1001.990876,23.83803139
1002.124626,23.85178139
1002.310126,23.63728139
1002.495626,23.42278139
1002.629376,23.39653139
1002.763126,23.29028139
1002.948626,23.07578139
1003.082376,23.04953139
1003.216126,23.06328139
1003.349876,23.07703139
1003.483626,23.05078139
1003.617376,23.06453139
1003.751126,23.03828139
1003.884876,23.05203139
1004.070376,22.95753139
1004.204126,22.97128139
1004.337876,22.98503139
1004.471626,22.95878139
1004.605376,22.97253139
1004.739126,23.06628139
1004.872876,23.04003139
1005.006626,23.05378139
1005.140376,23.06753139
1005.274126,23.04128139
1005.407876,23.05503139
1005.541626,23.06878139
1005.675376,23.04253139
1005.860876,22.98803139
1006.046376,22.77353139
1006.231876,22.55903139
1006.365626,22.61278139
1006.602876,21.93003139
1006.736626,22.02378139
1006.922126,21.88928139
1007.055876,21.78303139
1007.241376,21.76853139
1007.375126,21.78228139
1007.508876,21.75603139
1007.642626,21.76978139
1007.776376,21.78353139
1007.910126,21.75728139
1008.043876,21.77103139
1008.177626,21.78478139
1008.311376,21.75853139
1008.445126,21.77228139
1008.578876,21.78603139
1008.764376,21.69153139
1008.898126,21.78528139
1009.031876,21.83903139
1009.165626,21.93278139
1009.299376,22.02653139
1009.433126,22.12028139
1009.566876,22.17403139
1009.700626,22.26778139
1009.834376,22.36153139
1009.968126,22.41528139
1010.101876,22.50903139
1010.235626,22.60278139
1010.421126,22.50828139
1010.573626,22.54078139
1010.707376,22.51453139
1010.841126,22.52828139
1010.974876,22.62203139
1011.108626,22.67578139
1011.242376,22.68953139
1011.376126,22.78328139
1011.509876,22.87703139
1011.643626,22.85078139
1011.777376,22.94453139
1011.911126,23.03828139
1012.148376,22.95553139
1012.385626,22.79278139
1012.519376,22.76653139
1012.704876,22.87203139
1012.942126,22.86928139
1013.179376,22.78653139
1013.416626,22.78378139
1013.653876,22.62103139
1013.787626,22.59478139
1013.921376,22.60853139
1014.055126,22.62228139
1014.188876,22.59603139
1014.322626,22.60978139
1014.456376,22.70353139
1014.641876,22.60903139
1014.775626,22.62278139
1014.961126,22.52828139
1015.094876,22.54203139
1015.228626,22.51578139
1015.362376,22.52953139
1015.496126,22.54328139
1015.629876,22.51703139
1015.763626,22.53078139
1015.897376,22.54453139
1016.134626,22.46178139
1016.268376,22.51553139
1016.402126,22.60928139
1016.535876,22.62303139
1016.721376,22.68853139
1016.855126,22.70228139
1016.988876,22.67603139
1017.174376,22.78153139
1017.308126,22.87528139
1017.441876,22.92903139
1017.575626,23.02278139
1017.744126,23.15128139
1017.895626,23.14278139
1018.029376,23.15653139
1018.163126,23.25028139
1018.296876,23.30403139
1018.430626,23.31778139
1018.564376,23.41153139
1018.698126,12.34528139
1018.831876,23.59903139
1018.965626,23.61278139
1019.099376,12.70653139
1019.233126,23.84028139
1019.366876,23.81403139
1019.552376,13.11953139
1019.686126,23.89328139
1019.923376,13.45053139
1020.057126,23.86428139
1020.190876,23.71803139
1020.324626,13.81178139
1020.458376,23.70553139
1020.610876,14.05803139
1020.744626,23.83178139
1020.930126,23.61728139
1021.115626,23.40278139
1021.249376,23.37653139
1021.383126,23.39028139
1021.516876,23.40403139
1021.650626,14.93778139
1021.784376,23.27153139
1021.918126,15.16528139
1022.051876,23.33903139
1022.185626,23.35278139
1022.319376,15.52653139
1022.504876,23.27203139
1022.638626,23.24578139
1022.772376,15.93953139
1022.957876,23.16503139
1023.091626,16.21878139
1023.225376,23.31253139
1023.462626,23.26978139
1023.596376,23.36353139
1023.730126,16.81728139
1023.915626,23.64278139
1024.308126,23.47528139
1024.493626,23.46078139
1024.627376,23.55453139
1024.761126,17.76828139
1025.050126,23.57728139
1025.183876,18.15103139
1025.317626,23.76478139
1025.451376,18.37853139
1025.585126,23.83228139
1025.718876,18.60603139
1025.852626,23.93978139
1025.986376,18.83353139
1026.120126,24.04728139
1026.253876,24.06103139
1026.387626,19.19478139
1026.521376,24.20853139
1026.655126,24.18228139
1026.788876,19.55603139
1026.974376,23.94153139
1027.159876,23.80703139
1027.293626,23.78078139
1027.427376,23.79453139
1027.561126,23.80828139
1027.694876,20.38203139
1027.880376,23.72753139
1028.169376,23.37653139
1028.303126,23.43028139
1028.488626,23.21578139
1028.622376,23.30953139
1028.756126,21.32328139
1028.941626,23.10878139
1029.286876,23.05403139
1029.420626,21.90778139
1029.606126,11.97328139
1029.739876,12.06703139
1029.925376,12.17253139
1030.059126,12.26628139
1030.192876,22.60003139
1030.378376,12.54553139
1030.582626,12.70978139
1030.871626,12.91878139
1031.005376,23.33253139
1031.190876,23.47803139
1031.376376,13.34353139
1031.510126,23.75728139
1031.695626,13.62278139
1031.829376,22.79653139
1031.963126,24.13028139
1032.148626,13.99578139
1032.282376,14.08953139
1032.416126,23.34328139
1032.549876,14.31703139
1032.683626,14.41078139
1032.817376,24.86453139
1032.951126,14.59828139
1033.084876,25.09203139
1033.218626,14.82578139
1033.352376,25.31953139
1033.486126,15.05328139
1033.619876,15.14703139
1033.805376,24.65253139
1033.939126,15.42628139
1034.072876,15.52003139
1034.258376,15.66553139
1034.443876,15.81103139
1034.577626,26.42478139
1034.763126,25.57028139
1035.000376,16.32753139
1035.289376,16.53653139
1035.474876,27.24203139
1035.608626,26.37578139
1035.845876,17.01303139
1036.031376,26.75853139
1036.165126,17.25228139
1036.298876,27.98603139
1036.432626,17.43978139
1036.566376,28.21353139
1036.700126,27.38728139
1036.833876,28.44103139
1036.967626,17.85478139
1037.101376,28.66853139
1037.235126,18.08228139
1037.368876,28.01603139
1037.502626,29.02978139
1037.636376,18.40353139
1037.770126,29.25728139
1037.903876,28.51103139
1038.037626,29.48478139
1038.171376,18.81853139
1038.305126,29.71228139
1038.438876,19.04603139
1038.572626,19.13978139
1038.706376,30.07353139
1038.840126,29.40728139
1039.025626,19.55278139
1039.159376,30.48653139
1039.344876,19.83203139
1039.530376,19.97753139
1039.715876,30.96303139
1039.849626,30.37678139
1040.035126,31.24228139
1040.168876,20.57603139
1040.354376,20.72153139
1040.488126,31.65528139
1040.640626,20.96778139
1040.774376,31.90153139
1040.908126,31.39528139
1041.093626,21.38078139
1041.227376,21.47453139
1041.361126,21.56828139
1041.494876,21.66203139
1041.628626,32.07578139
1041.762376,21.88953139
1041.896126,21.98328139
1042.029876,22.07703139
1042.163626,32.57078139
1042.297376,22.30453139
1042.431126,22.39828139
1042.564876,22.49203139
1042.698626,33.06578139
1042.832376,22.71953139
1042.966126,22.81328139
1043.099876,22.78703139
1043.233626,22.88078139
1043.367376,22.89453139
1043.552876,33.76003139
1043.686626,22.97378139
1043.923876,33.69103139
1044.109376,33.67653139
1044.294876,33.78203139
1044.428626,22.63578139
1044.562376,22.64953139
1044.696126,33.74328139
1044.829876,22.63703139
1044.963626,22.65078139
1045.097376,22.62453139
1045.231126,22.71828139
1045.364876,22.73203139
1045.498626,34.06578139
1045.632376,22.87953139
1045.766126,22.89328139
1045.951626,34.31878139
1046.085376,22.97253139
1046.219126,34.50628139
1046.352876,23.04003139
1046.486626,23.13378139
1046.620376,23.14753139
1046.805876,23.21303139
1046.939626,23.22678139
1047.176876,23.22403139
1047.310626,34.99778139
1047.444376,23.29153139
1047.785126,35.15228139
1048.022376,35.06953139
1048.156126,35.08328139
1048.289876,35.09703139
1048.423626,35.07078139
1048.557376,35.08453139
1048.691126,23.05828139
1048.824876,35.07203139
1048.958626,35.08578139
1049.092376,23.05953139
1049.226126,35.07328139
1049.359876,35.16703139
1049.493626,23.06078139
1049.679126,22.96628139
1049.812876,22.98003139
1049.946626,22.95378139
1050.080376,22.96753139
1050.214126,22.98128139
1050.399626,22.96678139
1050.552126,23.07928139
1050.737626,23.06478139
1050.871376,23.15853139
1051.005126,23.21228139
1051.138876,35.42603139
1051.272626,23.31978139
1051.406376,23.29353139
1051.540126,23.38728139
1051.673876,23.40103139
1051.807626,23.49478139
1051.941376,23.54853139
1052.075126,23.56228139
1052.208876,23.65603139
1052.394376,23.64153139
1052.528126,23.73528139
1052.713626,35.96078139
1052.847376,35.93453139
1052.981126,35.94828139
1053.114876,35.96203139
1053.248626,35.93578139
1053.382376,23.70953139
1053.516126,23.72328139
1053.649876,23.73703139
1053.783626,23.71078139
1053.917376,23.72453139
1054.051126,23.73828139
1054.184876,23.71203139
1054.318626,23.72578139
1054.452376,23.81953139
1054.586126,23.83328139
1054.719876,23.84703139
1054.853626,23.82078139
1055.090876,23.65803139
1055.224626,23.75178139
1055.358376,23.76553139
1055.492126,23.73928139
1055.625876,23.83303139
1055.759626,23.92678139
1055.893376,23.90053139
1056.027126,23.99428139
1056.212626,24.01978139
1056.398126,23.92528139
1056.842376,23.40953139
1056.976126,23.42328139
1057.109876,23.43703139
1057.347126,23.35428139
1057.584376,23.19153139
1057.821626,23.10878139
1057.955376,22.96253139
1058.296126,22.66328139
1058.481626,22.64878139
1058.615376,22.74253139
1058.749126,22.79628139
1058.882876,22.81003139
1059.016626,22.82378139
1059.150376,22.79753139
1059.284126,22.81128139
1059.417876,22.82503139
1059.551626,22.79878139
1059.685376,22.81253139
1059.819126,22.82628139
1059.952876,22.80003139
1060.086626,22.81378139
1060.220376,22.82753139
1060.354126,22.80128139
1060.487876,22.89503139
1060.640376,22.92753139
1060.774126,22.90128139
1060.907876,22.91503139
1061.041626,22.92878139
1061.175376,22.90253139
1061.309126,22.99628139
1061.442876,23.01003139
1061.576626,22.98378139
1061.710376,23.07753139
1061.844126,23.09128139
1061.977876,23.06503139
1062.111626,23.07878139
1062.245376,23.09253139
1062.379126,23.06628139
1062.512876,23.08003139
1062.698376,22.98553139
1062.832126,22.99928139
1063.069376,22.83653139
1063.203126,22.89028139
1063.336876,22.90403139
1063.470626,22.91778139
1063.604376,23.01153139
1063.841626,22.80878139
1063.975376,22.82253139
1064.109126,22.83628139
1064.242876,22.81003139
1064.376626,22.82378139
1064.510376,22.83753139
1064.644126,22.81128139
1064.777876,22.82503139
1064.911626,22.83878139
1065.045376,22.81253139
1065.179126,22.82628139
1065.312876,22.84003139
1065.446626,22.81378139
1065.632126,22.75928139
1066.076376,22.40353139
1066.210126,22.41728139
1066.343876,22.43103139
1066.477626,22.40478139
1066.611376,22.49853139
1066.745126,22.51228139
1066.878876,22.56603139
1067.012626,22.57978139
1067.146376,22.67353139
1067.435376,22.76253139
1067.620876,22.74803139
1067.754626,22.76178139
1067.888376,22.73553139
1068.022126,22.82928139
1068.155876,22.92303139
1068.289626,22.89678139
1068.423376,22.99053139
1068.712376,22.99953139
1068.846126,22.97328139
1068.979876,23.06703139
1069.113626,23.08078139
1069.247376,23.17453139
1069.381126,23.22828139
1069.514876,23.32203139
1069.648626,23.41578139
1069.782376,23.46953139
1069.916126,23.56328139
1070.049876,23.65703139
1070.183626,23.63078139
1070.317376,23.72453139
1070.451126,23.73828139
1070.603626,23.73078139
1070.737376,23.74453139
1070.871126,23.75828139
1071.004876,23.73203139
1071.138626,23.74578139
1071.272376,23.75953139
1071.406126,23.73328139
1071.539876,23.74703139
1071.673626,23.76078139
1071.807376,23.73453139
1071.941126,23.74828139
1072.074876,23.76203139
1072.208626,23.73578139
1072.342376,23.74953139
1072.476126,23.76328139
1072.609876,23.73703139
1072.743626,23.75078139
1072.877376,23.76453139
1073.011126,23.73828139
1073.144876,23.75203139
1073.278626,23.76578139
1073.464126,23.67128139
1073.597876,23.68503139
1073.783376,23.59053139
1073.917126,23.60428139
1074.050876,23.57803139
1074.184626,23.59178139
1074.318376,23.56553139
1074.452126,23.65928139
1074.585876,23.67303139
1074.719626,23.64678139
1074.853376,23.74053139
1074.987126,23.83428139
1075.120876,23.84803139
1075.254626,23.82178139
1075.388376,23.83553139
1075.522126,23.84928139
1075.759376,23.84653139
1075.996626,23.68378139
1076.130376,23.65753139
1076.264126,23.67128139
1076.397876,23.68503139
1076.531626,23.65878139
1076.665376,23.67253139
1076.799126,23.68628139
1076.984626,23.59178139
1077.221876,23.50903139
1077.355626,23.48278139
1077.489376,23.57653139
1077.623126,23.67028139
1077.756876,23.76403139
1077.890626,23.81778139
1078.076126,23.92328139
1078.313376,23.76053139
1078.550626,23.59778139
1078.787876,23.43503139
1078.921626,23.48878139
1079.055376,23.58253139
1079.189126,23.67628139
1079.322876,23.65003139
1079.456626,23.74378139
1079.590376,23.75753139
1079.775876,23.66303139
1079.909626,23.67678139
1080.146876,23.51403139
1080.280626,23.56778139
1080.414376,23.66153139
1080.566876,23.77403139
1080.700626,23.74778139
1080.834376,23.76153139
1080.968126,23.77528139
1081.101876,23.74903139
1081.235626,23.76278139
1081.369376,23.77653139
1081.554876,23.68203139
1081.688638,23.69579301
1081.822376,23.66953139
1081.956126,23.68328139
1082.089876,23.69703139
1082.379626,23.58678139
1082.513376,23.56053139
1082.647126,23.57428139
1082.780876,23.58803139
1082.914626,23.56178139
1083.048376,23.57553139
1083.182126,12.42928139
1083.315876,23.72303139
1083.449626,23.69678139
1083.583376,23.71053139
1083.717126,12.92428139
1083.850876,23.85803139
1083.984626,23.83178139
1084.118376,13.28553139
1084.252126,23.97928139
1084.385876,23.99303139
1084.519626,13.64678139
1084.653376,24.10053139
1084.787126,24.11428139
1084.920876,14.00803139
1085.054626,24.26178139
1085.188376,24.11553139
1085.322126,24.08928139
1085.559376,24.04653139
1085.693126,24.02028139
1085.826876,14.83403139
1085.960626,24.12778139
1086.197876,23.68503139
1086.331626,23.65878139
1086.465376,23.67253139
1086.599126,23.68628139
1086.836376,23.24353139
1086.970126,15.85728139
1087.155626,23.44278139
1087.341126,23.50828139
1087.474876,23.52203139
1087.660376,23.58753139
1087.897626,23.30478139
1088.186626,23.11378139
1088.320376,23.12753139
1088.454126,17.18128139
1088.587876,23.31503139
1088.721626,23.28878139
1088.855376,17.54253139
1088.989126,23.43628139
1089.122876,23.45003139
1089.308376,17.95553139
1089.545626,18.15278139
1089.679376,23.36653139
1089.813126,18.38028139
1089.946876,23.55403139
1090.080626,23.56778139
1090.214376,18.74153139
1090.348126,23.79528139
1090.481876,23.84903139
1090.634376,23.88153139
1090.768126,23.97528139
1090.901876,24.02903139
1091.087376,23.97453139
1091.221126,23.94828139
1091.354876,19.76203139
1091.540376,24.02753139
1091.674126,24.00128139
1091.807876,24.01503139
1091.993376,23.88053139
1092.127126,23.97428139
1092.260876,24.02803139
1092.394626,24.04178139
1092.528376,24.05553139
1092.662126,24.02928139
1092.795876,21.00303139
1092.929626,21.09678139
1093.063376,23.91053139
1093.197126,21.32428139
1093.330876,24.05803139
1093.464626,24.03178139
1093.598376,21.68553139
1093.732126,24.17928139
1093.865876,24.27303139
1093.999626,22.04678139
1094.133376,24.38053139
1094.267126,24.39428139
1094.400876,22.40803139
1094.534626,24.38178139
1094.668376,22.63553139
1094.802126,24.48928139
1094.935876,22.86303139
1095.107376,24.59453139
1095.293626,23.18078139
1095.445126,23.29228139
1095.578876,12.58603139
1095.712626,12.67978139
1095.898126,23.70528139
1096.083626,12.97078139
1096.372626,13.17978139
1096.609876,13.37703139
1096.743626,13.47078139
1096.929126,24.61628139
1097.218126,13.86528139
1097.403626,14.01078139
1097.692626,14.25978139
1097.878126,14.40528139
1098.063626,25.63078139
1098.300876,24.66803139
1098.434626,14.88178139
1098.568376,26.09553139
1098.857376,15.26453139
1099.094626,15.46178139
1099.280126,15.60728139
1099.413876,26.82103139
1099.599376,15.84653139
1099.836626,26.16378139
1099.970376,27.29753139
1100.104126,16.31128139
1100.289626,16.45678139
1100.475126,16.60228139
1100.679376,16.76653139
1100.916626,16.92378139
1101.205626,17.17278139
1101.391126,17.31828139
1101.576626,28.62378139
1101.813876,28.82103139
1101.999376,28.96653139
1102.184876,29.11203139
1102.370376,29.25753139
1102.555876,29.40303139
1102.689626,18.37678139
1102.875126,18.52228139
1103.008876,18.61603139
1103.194376,28.68153139
1103.328126,18.65528139
1103.461876,18.54903139
1103.595626,18.52278139
1103.729376,18.53653139
1103.863126,18.63028139
1104.048626,18.61578139
1104.182376,30.74953139
1104.419626,18.70678139
1104.708626,18.71578139
1104.842376,18.72953139
1104.976126,31.46328139
1105.161626,18.92878139
1105.295376,18.82253139
1105.429126,28.87628139
1105.562876,32.01003139
1105.851876,19.13903139
1106.089126,29.17628139
1106.274626,18.88178139
1106.408376,18.97553139
1106.542126,19.06928139
1106.675876,19.12303139
1106.809626,19.13678139
1106.943376,19.23053139
1107.077126,19.28428139
1107.314376,19.32153139
1107.448126,19.29528139
1107.581876,19.38903139
1107.715626,19.48278139
1107.849376,30.09653139
1107.983126,30.19028139
1108.116876,19.56403139
1108.354126,19.56128139
1108.591376,19.55853139
1108.880376,19.56753139
1109.117626,19.56478139
1109.251376,19.61853139
1109.385126,19.71228139
1109.518876,19.72603139
1109.756126,19.72328139
1109.889876,30.81703139
1110.023626,19.79078139
1110.157376,19.88453139
1110.291126,31.09828139
1110.424876,31.11203139
1110.577376,20.06453139
1110.711126,20.15828139
1110.844876,20.13203139
1110.978626,20.22578139
1111.112376,31.35953139
1111.246126,20.37328139
1111.379876,20.38703139
1111.513626,20.48078139
1111.750876,20.47803139
1111.988126,31.71528139
1112.121876,20.56903139
1112.307376,20.55453139
1112.441126,20.64828139
1112.626626,20.63378139
1112.760376,20.64753139
1112.997626,20.64478139
1113.131376,20.61853139
1113.265126,31.75228139
1113.398876,20.72603139
1113.532626,20.77978139
1113.666376,20.79353139
1114.162376,31.48953139
1114.296126,20.30328139
1114.429876,20.31703139
1114.563626,20.37078139
1114.749126,20.39628139
1114.986376,20.31353139
1115.223626,20.23078139
1115.512626,20.15978139
1115.698126,20.14528139
1115.831876,20.23903139
1115.965626,20.29278139
1116.099376,20.38653139
